"統一編號","商業名稱","商業地址","登記狀態"
"26549355","就是狗寵物美容店","新北市永和區智光街103號(1樓)","核准設立"
"26551204","頑皮世界寵物生活館","新北市八里區龍形一街31號","歇業／撤銷"
"26551345","洋朵兒寵物","新北市淡水區鄧公路51號","歇業／撤銷"
"26558446","心肝仔寵物美學館","基隆市中正區正砂里中正路99號1樓","廢止"
"26559590","親密夥伴寵物實業","基隆市仁愛區南榮路78號1樓","歇業／撤銷"
"26559655","名家莊寵物精品店","基隆市中山區西定路465號1樓","歇業／撤銷"
"26568269","旺旺來寵物生活館","宜蘭縣宜蘭市南津里中山路一段27號一樓","歇業／撤銷"
"26569984","東方犬舍","宜蘭縣三星鄉大義村大義一路121號一樓","停業"
"26597497","沅鈞寵物生活館","桃園市中壢區永光里環西路二段三一二、三一四、三一六、三一八、三二０號","核准設立"
"26608635","大方犬舍","桃園市新屋區埔頂里三鄰三六號","歇業／撤銷"
"26611266","傑克寵物美容坊","桃園市桃園區西門里三民路三段92號","核准設立"
"26616494","鉫渼寵物概念館","桃園市桃園區中平里吉昌街三號一樓","歇業／撤銷"
"26619458","新中圓寵物店","桃園市八德區瑞發里介壽路二段1072、1076號","歇業／撤銷"
"26622340","女王犬舍","桃園市中壢區內定里內定五街50巷12弄11號","歇業／撤銷"
"26626015","好狗莊犬舍","桃園市楊梅區永寧里老莊路505巷2號","歇業／撤銷"
"26630778","仁義犬舍","桃園市中壢區洽溪里洽溪子12之11號1樓","歇業／撤銷"
"26635062","冠軍名犬","桃園市大溪區仁愛里仁和路一段236號","歇業／撤銷"
"26638167","木馬寵物美容小舖","桃園市桃園區寶慶里中埔二街110號","歇業／撤銷"
"26639200","乖樂圓寵物美學館","桃園市平鎮區南勢里南東路47號1樓","歇業／撤銷"
"26652792","邦妮寵物美容沙龍","新北市新莊區中平路270巷27號(1樓)","核准設立"
"26664586","聚思蘆瑪爾濟斯工坊","新竹縣竹北市竹仁里文化街143號7樓","歇業／撤銷"
"26667134","高原犬莊","新竹縣竹北市崇義里蓮花路75巷181號","核准設立"
"26668112","娃娃的家寵物店","新竹縣橫山鄉新興村中豐路二段486號1樓","歇業／撤銷"
"26674487","懷櫻寵物美容沙龍","新北市板橋區長江路2段83號(1樓)","歇業／撤銷"
"26696406","大千名犬工房","新竹市東區新莊里新莊街6號一樓","歇業／撤銷"
"26697783","璦瑪寵物生活館","新竹市東區振興里南大路426號一樓","核准設立"
"26723213","寵物閣商行","新北市新店區建國路98號1樓","核准設立"
"26724326","紫緹寵物寶貝美容房","新北市樹林區保安二街103號(1樓)","歇業／撤銷"
"26725015","無尾熊寵物店","新北市蘆洲區民族路300號1樓","歇業／撤銷"
"26726437","親穎水族設計館","新北市鶯歌區鶯桃路496號","核准設立"
"26727082","漿老板寵物沙龍","新北市板橋區板新路12號(1樓)","核准設立"
"26732326","漢克哈士奇寵物名店","新北市中和區德光路37號","核准設立"
"26733916","布西瓦厝寵物美容用品店","新北市新莊區新泰路2之13號1樓","歇業／撤銷"
"26738551","奇奇寵物美容精品館","新北市板橋區長江路1段110號1樓","歇業／撤銷"
"26739411","約珥寵物美容創意精品館","新北市中和區成功路15號(1樓)","廢止"
"26741492","好運吧精緻寵物旅店","新北市淡水區大仁街33號1樓","核准設立"
"26742176","可愛谷寵物生活館","新北市中和區南山路273號(1樓)","核准設立"
"26744955","好命狗寵物店","新北市中和區連城路294號","歇業／撤銷"
"26745531","強品名犬坊","新北市板橋區民生路3段165號","歇業／撤銷"
"26748185","威力犬舍","新北市新店區安康路3段710號(1樓)","歇業／撤銷"
"26748501","頭等艙寵物生活館","新北市新莊區後港一路76巷12弄2號(1樓)","核准設立"
"26749179","金鴻業企業商行","新北市土城區金城路3段239之1號","歇業／撤銷"
"26750415","哈利路亞寵物店","新北市新店區安德街169號1樓","核准設立"
"26751723","芽比寵物精品美容店","新北市三重區仁安街87號(1樓)","歇業／撤銷"
"26754714","天使與惡魔寵物沙龍","新北市永和區永貞路51號","歇業／撤銷"
"26756831","可樂寵物坊","新北市板橋區大勇街4巷2號(1樓)","歇業／撤銷"
"26759128","哈米寵物生活舘","新北市土城區學府路1段98巷17號(1樓)","核准設立"
"26759680","香永寵物美容坊","新北市三峽區大德路8號(1樓)","核准設立"
"26759730","宜祥寵物專賣店","新北市永和區永貞路364號","歇業／撤銷"
"26761476","澎澎寵物旅館","新北市板橋區新生街29巷15弄2號1樓","核准設立"
"26763798","和旺犬舍","新北市泰山區泰林路3段772巷17號","核准設立"
"26764712","嗨逗閣寵物店","新北市中和區景平路746號","核准設立"
"26765677","開心寵物生活館","新北市永和區中正路2巷27號","核准設立"
"26800463","巧和美寵物坊","臺中市西區五權七街4巷6號1樓","歇業／撤銷"
"26801667","朵菈寵物館","臺中市北屯區后庄里中清路112之96號","歇業／撤銷"
"26801694","多力寵物精品旅館","臺中市南屯區向心里文心南二路398號","核准設立"
"26803476","逢甲庄寵物店","臺中市西屯區逢福里慶和街80號一樓","歇業／撤銷"
"26810357","豆可貝絲寵物沙龍館","臺中市南屯區大興里南屯路二段109號","歇業／撤銷"
"26811503","新穎犬舍","臺中市東區東信里十甲東路157號","歇業／撤銷"
"26811519","天龍犬舍","臺中市南區國光里台中路388號2樓","歇業／撤銷"
"26811525","泰山犬舍","臺中市太平區東平里中和街64巷18號1樓","歇業／撤銷"
"26813489","神林寵物坊","臺中市大雅區員林里神林路一段477巷11號一樓","歇業／撤銷"
"26814065","瑪奇朵寵物屋","臺中市太平區宜昌里宜昌路５２５號１樓、２樓、４樓","核准設立"
"26814712","巴布豆寵物生活館","臺中市西區公平里精誠路166號1樓","核准設立"
"26814781","山芙蓉寵物沙龍店","臺中市南屯區三厝里黎明路二段１３６號１樓、２樓及１３８號１樓","核准設立"
"26815233","樂都都寵物坊","臺中市西屯區何德里西屯路二段３２之９巷３號１樓、２樓","核准設立"
"26815775","狗的家寵物店","臺中市北屯區水湳里大連路一段２１號","核准設立"
"26815923","翔仁寵物工坊","臺中市潭子區聚興里豐興路一段445號1樓","核准設立"
"26817632","寬寬名犬館","臺中市西屯區何安里青海路二段50號1樓","核准設立"
"26826999","世曦犬舍","南投縣草屯鎮御史里玉成路49巷32弄6號1樓","歇業／撤銷"
"26854615","漂亮寶貝寵物美容坊竹南店","苗栗縣竹南鎮大厝里20鄰中正路395號1樓","廢止"
"26892272","日曜犬社","南投縣水里鄉北埔村北埔街85號","核准設立"
"26893125","河馬犬舍","南投縣草屯鎮碧峰里保福街6巷20號1樓","歇業／撤銷"
"26930445","一加一寵物生活館","彰化縣永靖鄉港西村中山路1段720號","核准設立"
"26931113","狗北鼻寵物生活館","彰化縣鹿港鎮萬壽路180號","核准設立"
"26938755","幼妮精緻寵物生活舘","彰化縣北斗鎮居仁里復興路40號1樓","歇業／撤銷"
"26949134","養狗人家犬舍","南投縣草屯鎮御史里玉屏路北新巷35號","核准設立"
"26960221","曉太陽寵物生活館","臺中市西屯區逢福里福星路562號1樓","歇業／撤銷"
"26960469","狗阿店","臺中市神岡區豐洲里豐洲路332巷11號","核准設立"
"26962810","中清寵物店","臺中市北屯區后庄里中清路１１２-３７號1樓","歇業／撤銷"
"26964606","鼎勝法國鬥牛犬舍","臺中市沙鹿區竹林里中山路７６巷８６號１樓","歇業／撤銷"
"26983596","可麗愛犬美容屋國美店","臺中市西區昇平里中美街113號1樓","廢止"
"26995896","方圓寵物店","臺中市南區崇倫里建國南路一段252號1樓","歇業／撤銷"
"26996558","寵物壹零壹名店","臺中市大里區內新里內新街80號4樓","歇業／撤銷"
"27173166","南京狗貓用品園","臺北市中山區林森北路341號1樓","歇業／撤銷"
"27191312","儷仕寵物用品坊","臺北市士林區福港街135號1樓","核准設立"
"29202906","名家寵物百貨行","臺北市大安區光復南路694號1樓","歇業／撤銷"
"29213376","強妮寵物企業社","臺北市萬華區廣州街255號","核准設立"
"29227630","昆明鳥園","新北市汐止區汐萬路１段２４號１樓","歇業／撤銷"
"29227630","昆明鳥園","臺北市萬華區和平西路3段54號之1","遷他縣市"
"29254164","親密伙伴寵物店","新北市金山區金包里街７４號","歇業／撤銷"
"29254452","寵物家寵物用品店","新竹市北區康樂里東大路三段三八三號一樓","歇業／撤銷"
"29258725","戀貓館","新北市樹林區千歲街６１巷８之１號","歇業／撤銷"
"29264368","佳寶寵物家族店","新竹市北區北門里經國路二段一五一號一樓","歇業／撤銷"
"29266154","祥瑞寵物坊","桃園市大溪區仁武里介壽路９３４號１樓","歇業／撤銷"
"29270679","狗狗喵喵寵物店","新北市新店區安康路２段４０號","歇業／撤銷"
"29271656","狗窩寵物精品店","新北市板橋區四川路1段87巷132號","核准設立"
"29272830","藤原寵物店","新北市蘆洲區中山一路２５７號１樓","歇業／撤銷"
"29274838","吉富寵物店","新北市新店區三民路75巷4弄9號(1樓)","歇業／撤銷"
"29287593","狗老闆寵物店","宜蘭縣羅東鎮浮崙里興東南路２５０號一樓","歇業／撤銷"
"29287910","米奇寵物美容坊","宜蘭縣礁溪鄉德陽村仁愛路164號一樓","核准設立"
"29291386","寶貝窩寵物美容造型屋","新北市三峽區大同路９８之４號","歇業／撤銷"
"29293477","魚中魚水族館","新北市土城區金城路２段２４６及２４８號","歇業／撤銷"
"29295279","貓狗的窩寵物坊","新北市中和區德光路６１號１樓","歇業／撤銷"
"29295340","龍辰寵物精品店","新北市三重區中正北路３４０號","核准設立"
"29308106","小狗仔的窩","新竹市東區南門里中華路二段五五九號一樓","核准設立"
"29312903","花旗寵物美容","花蓮縣花蓮市國華里建國路99號1樓","核准設立"
"29318701","犬部屋寵物精品坊","新北市永和區仁愛路152號1樓","核准設立"
"29323508","愛丁堡寵物館","新北市板橋區大觀路３段２３９號１樓","歇業／撤銷"
"29330424","小多里寵物用品店","桃園市蘆竹區五福里中山路１８１號１樓","歇業／撤銷"
"29331036","無尾熊寵物店","新北市蘆洲區民族路３００號１樓","歇業／撤銷"
"29332210","寶貝屋寵物店","新北市板橋區中正路１巷１６弄２３號","核准設立"
"29335027","中正寵物生活館","桃園市中壢區石頭里延平路５８３號１樓","核准設立"
"29337475","金永莉寵物店","桃園市桃園區東門里１３鄰春日路２３３號１樓","歇業／撤銷"
"29346306","真愛寵物工作坊","新北市永和區中山路１段９６號１樓","歇業／撤銷"
"29353235","寵愛寶貝寵物生活館","新北市蘆洲區永樂街３８巷５７弄９號","歇業／撤銷"
"29388261","天籟鳥園","高雄市梓官區典寶里海景路３１巷１９弄２６號","歇業／撤銷"
"29421135","犬世界寵物生活館","臺南市東區東聖里中華東路2段119號1樓","歇業／撤銷"
"29430465","阿甘寵物王國舘","臺東縣臺東市中正里大同路一六二號","核准設立"
"29432549","愛犬之友寵物店","臺南市北區振興里長榮路4段201號1樓","核准設立"
"29445360","珈喬名犬寵物生活館","臺南市中西區建國里民生路1段144號1樓","核准設立"
"29452782","波比寵物屋","臺南市南區竹溪里健康路1段179號1樓","歇業／撤銷"
"29466836","米格名犬莊","臺南市南區大林里大同路2段462號1樓","歇業／撤銷"
"29471161","義傑寵物量販店","桃園市中壢區永光里環北路１７號１樓","核准設立"
"29477502","欣華寵物坊","新北市新店區安祥路１４７巷６２號１樓","廢止"
"29479728","酷樂寵物館","桃園市龍潭區烏林里中豐路６８１號１樓","歇業／撤銷"
"29479874","友和寵物百貨精品店","新北市板橋區雙十路２段３５號１樓","核准設立"
"29479993","亞意寵物名店","新北市三重區重陽路4段129號(1樓)","核准設立"
"30104811","泰迪寵物生活館","新竹縣寶山鄉雙新村明湖二街２８號１樓","核准設立"
"30107042","瑞安寵物店","新竹縣湖口鄉鳳山村瑞安街２９巷１號１樓","核准設立"
"30109061","好美寵物生活舘","桃園市中壢區普強里莒光路２１號１樓","歇業／撤銷"
"30111572","頑皮世界寵物用品店","新北市永和區得和路３３１號（１樓）","歇業／撤銷"
"30113678","佑寶寵物生活館","新北市樹林區日新街６９號","核准設立"
"30118575","帕比寵物精品館","新北市新店區北新路３段２１６號１樓","歇業／撤銷"
"30126688","華冠寵物美容買賣店","新北市板橋區文化路２段５１８號１樓","歇業／撤銷"
"30128200","富貴家寵物生活館","桃園市中壢區明德里南雄街２１號１樓","廢止"
"30131009","愛汀堡寵物美容精品店","新北市三峽區中山路１３２號１樓","歇業／撤銷"
"30149009","犬澡堂峰狗小莫寵物精品坊","新北市蘆洲區民權路１００號１樓","歇業／撤銷"
"30149795","宇彤寵物坊","新北市新莊區新泰路１０號（１樓）","歇業／撤銷"
"30151638","新旺寵物飼料用品店","桃園市新屋區新屋里中正路十六號","核准設立"
"30154804","犬貓學院風工作室","新北市蘆洲區中原路80號1樓","歇業／撤銷"
"30156325","微笑旺喵寵物精品生活館","新北市板橋區新海路124號1樓","歇業／撤銷"
"30159408","寶貝狗狗美容生活館","新北市樹林區學林路102號(1樓)","核准設立"
"30166323","比佛利寵物水族時尚館","新北市蘆洲區重陽街99號及101號","核准設立"
"30181345","馬吉家族寵物館","新北市板橋區中正路１３２號１樓","核准設立"
"30186518","犬貓小屋寵物店","新北市鶯歌區中正二路１８７之２號１樓","歇業／撤銷"
"30188348","朵兒寵物生活館","花蓮縣花蓮市國防里進豐街９１號１樓","核准設立"
"30190386","狗先生寵物精品生活館","新北市中和區信義街97號(1樓)","歇業／撤銷"
"30193519","皇家寵物精品百貨店","新北市中和區信義街８１號","核准設立"
"30199339","狗寶貝寵物美容坊","基隆市仁愛區育仁里南榮路８８號１樓","歇業／撤銷"
"30211185","狗窩寵物美容館","桃園市八德區大智里介壽路一段七五八巷六號一樓","核准設立"
"30221682","藝上寵物美容商行","桃園市蘆竹區南榮里光明路一段一一一號","歇業／撤銷"
"30222556","沅銘寵物水族百貨館","桃園市中壢區後寮里環中東路二段四九五號一樓","核准設立"
"30225821","粗粗犬舍","桃園市中壢區普忠里普仁路九一之二十號","核准設立"
"30227004","名狗屋寵物店","桃園市平鎮區金陵里金陵路二段一０二號一樓","遷他縣市"
"30227004","名狗屋寵物店","臺中市太平區新坪里育賢路２２６號１樓","歇業／撤銷"
"30243356","安怡寵物美容","桃園市桃園區莊敬里莊敬路一段二０六號","歇業／撤銷"
"30245782","亞米寵物生活館","桃園市蘆竹區上竹里大竹路四二八之十號一樓","停業"
"30248633","虹熹寵物生活舘","新北市板橋區民生路２段１８３號１樓","歇業／撤銷"
"30252707","喜愛寵物美容坊","基隆市仁愛區同風里孝一路15號","核准設立"
"30256844","喬伊寵物小鋪","基隆市仁愛區博愛里仁四路3號1樓","歇業／撤銷"
"30257392","親密伙伴寵物店南榮分店","基隆市仁愛區育仁里南榮路78號1、2樓","廢止"
"30261059","薇妮寵物生活館","桃園市中壢區福德里成章一街１７號１樓","核准設立"
"30266131","永樂犬舍","新北市永和區和平里永平路144號","歇業／撤銷"
"30266907","寵物星球坊","新北市新店區江陵里民權路101號","停業"
"30266929","毛毛寵寵物工坊","新北市三重區慈祐里仁愛街417號1樓","核准設立"
"30267130","弘光犬舍","新北市三重區光田里三光街39號","停業"
"30268953","接狗接貓寵物百貨行","新北市新店區三民路60巷5號","核准設立"
"30269480","金松犬舍","新北市淡水區學府路128巷6號","核准設立"
"30271388","露西寵物店","新北市三重區重新路4段136號","核准設立"
"30271556","貓狗大站汪喵工坊","新北市汐止區興福里福德二路23號","核准設立"
"30271850","只有狗狗寵物店","新北市蘆洲區成功里永康街16號","歇業／撤銷"
"30272416","小芝麻寵物坊","新北市鶯歌區二橋里中正三路7號","歇業／撤銷"
"30274174","泰迪貴賓寵物館","新北市新店區安忠路175巷16號","歇業／撤銷"
"30274189","泰迪寵物館","新北市新店區安康路1段275號","歇業／撤銷"
"30275413","玲瓏寵物美容工作室","新北市三重區五福里自強路5段105號","歇業／撤銷"
"30278306","狄士佳專業寵物美容工作室","新北市新莊區中全里中誠街143號","歇業／撤銷"
"30279375","狗妹寵物美容館","新北市三重區光陽里中華路20巷20號1樓","核准設立"
"30279972","寵愛物語寵物生活館","新北市深坑區北深路2段182號1樓","核准設立"
"30284102","酷寶貝寵物美容工作坊","新北市新莊區中和街125巷6號1樓","核准設立"
"30285756","宥良犬舍","新北市萬里區野柳里港東新邨12號","歇業／撤銷"
"30286713","鈺璇犬猫生活館","新北市新莊區立言里新泰路277巷1號1樓","歇業／撤銷"
"30289900","蔓蒂寵物住宿渡假庭園","新北市新店區直潭二街69號1樓","廢止"
"30290076","好的寵物沙龍","新北市中和區自立路163號","核准設立"
"30292840","桃子腳寵物美容院","新北市樹林區大成路12號1樓","歇業／撤銷"
"30294805","多多犬舍","新北市土城區永豐路255巷27弄40號","歇業／撤銷"
"30295277","酷瑪寵物美容店","新北市蘆洲區長興路15號","核准設立"
"30297922","汪汪屋寵物美容店","新北市土城區福仁街48號","歇業／撤銷"
"30298008","卡哇依寵物美容坊","新北市中和區莒光路22號","核准設立"
"30298020","幸福狗寵物沙龍","新北市林口區文化二路1段341號","核准設立"
"30300010","橘子寵物坊","新北市三重區自強路5段24號1樓","廢止"
"30300291","啾愛寵物店","新北市新莊區自信街65巷24號","歇業／撤銷"
"30302191","犬太寵物生活館","新北市中和區景新街383巷74號1樓","核准設立"
"30303620","荳奇企業社","新北市三重區集賢路1號","歇業／撤銷"
"30305084","可兒寵物店","新北市新店區安康路2段28號","核准設立"
"30305556","喵狗澡堂","新北市三重區信義街45號","歇業／撤銷"
"30306648","旺田寵物美容館","新北市中和區景安路41號","歇業／撤銷"
"30306725","酷寶寶寵物百貨店","新北市三重區大榮街5號1樓","歇業／撤銷"
"30307013","芷妍寵物美容用品店","新北市板橋區懷德街105號","核准設立"
"30308168","艾妮塔寵物精品美容店","新北市樹林區日新街96號(1樓)","核准設立"
"30317201","貝麗寵物店","新北市泰山區明志路１段４８５號","廢止"
"30325820","八貓寵物美容用品社","新竹市東區新莊里光復路一段360之8號一樓、二樓","核准設立"
"30329733","狗來富貓來福寵物美容精品","新竹市東區復中里民生路217號","核准設立"
"30356870","狗來富寵物店","桃園市桃園區泰山里中山路４２３號１樓","歇業／撤銷"
"31401389","年糕姐的寵物店","桃園市中壢區興國里新生路一六一號一樓","核准設立"
"31401965","小茜寵物美容","新竹市北區潛園里中山路一八四號一樓","核准設立"
"31405890","希旺狗窩店","新北市新莊區中正路８６７之３號","歇業／撤銷"
"31406103","千銣犬舍","新北市中和區大智街５５巷２６號１樓","歇業／撤銷"
"31423399","魚聖水族館","桃園市龜山區中興里萬壽路二段一一九三之六號","核准設立"
"31423665","秀犬寵物生活館","新竹市北區磐石里竹光路二五九號","歇業／撤銷"
"31434712","雪之犬寵物美容店","新北市樹林區中華路151號","核准設立"
"31435971","芭芭拉寵物生活館","桃園市平鎮區復興里環南路１５０號１樓","核准設立"
"31452653","紅騰寵物生活館","新北市三重區重陽路３段１４８號１樓","歇業／撤銷"
"31471434","聖川商行","新北市泰山區仁武街90號","歇業／撤銷"
"31475635","翔安美容精緻寵物坊","桃園市桃園區東埔里正康二街２２９號１樓","歇業／撤銷"
"31478725","嘉年華寵物店","新北市板橋區中正路１４０號","歇業／撤銷"
"31484819","狗寶貝寵物美容用品行","新北市板橋區四維路144號1樓","核准設立"
"31486020","生活玩家水族寵物館","桃園市大溪區一心里民權東路６號１樓","廢止"
"31487421","恬妞寵物店","新北市鶯歌區南雅路447號、449號(1樓)","核准設立"
"31492487","國皇寵物店","桃園市大溪區仁文里介壽路九七九號","核准設立"
"31500022","可麗寵物美容坊","新北市三峽區國光街43巷3號","歇業／撤銷"
"31511800","唉唷媽媽寵物生活館","金門縣金湖鎮山外里黃海路11號","核准設立"
"31515215","波比寵物店","基隆市仁愛區愛一路93號1樓","核准設立"
"31516988","鬆糖寵物美容精品屋","基隆市仁愛區和明里仁二路８６號","歇業／撤銷"
"31518472","艾寶貝寵物水族百貨店","基隆市中山區安一路43號1樓","核准設立"
"31560506","順鴻寵物坊","桃園市中壢區內厝里中正路四段38號1樓","核准設立"
"31562758","行家寵物美容生活坊","桃園市平鎮區湧豐里南豐路190巷4號","核准設立"
"31567542","陸八八寵物店","桃園市桃園區萬壽里萬壽路三段123號","歇業／撤銷"
"31570928","法鬥犬舍","桃園市中壢區忠福里福安一街15巷14號1樓","歇業／撤銷"
"31578597","中隆寵物商行","桃園市中壢區仁美里中山東路三段105號1樓","廢止"
"31585197","快樂寵物精品店","桃園市大園區大園里中山北路88號","核准設立"
"31595060","藝麗狗","新竹縣竹北市縣政二路10號1F","歇業／撤銷"
"31602230","泰林寵物美容生活館","新北市新莊區新泰路474號(1樓)","核准設立"
"31633830","獅子王寵物精品社","桃園市中壢區光明里明德路278號1樓","停業"
"31646856","玩美寵物沙龍","新竹市東區綠水里東光路42巷28號一樓","歇業／撤銷"
"31674085","九號行星寵物系生活館","新北市新莊區復興路1段71號1樓","核准設立"
"31676534","花田寵物森林坊","新北市永和區中山路1段96號","核准設立"
"31681889","旺來寵物店","新北市永和區和平街20號(1樓)","歇業／撤銷"
"31682769","怡佳寵物生活館","新北市蘆洲區長榮路786、788號","核准設立"
"31685392","哇婕咪人文寵物沙龍","新北市永和區成功路1段124號(1樓)","歇業／撤銷"
"31685822","小老闆寵物館","新北市中和區興南路2段113巷6號","歇業／撤銷"
"31690867","南京寵物坊","新北市板橋區縣民大道3段400號","核准設立"
"31692422","芳鑫寵物工作坊","新北市板橋區重慶路76巷3號","歇業／撤銷"
"31693739","優伴犬寵愛生活館","新北市三重區三和路4段390巷17號(1樓)","廢止"
"31694358","四腳澡堂寵物造型沙龍","新北市中和區安平路46號","核准設立"
"31694934","雪之戀寵物店","新北市板橋區新海路413號","歇業／撤銷"
"31695005","阿默寵物美學","新北市三峽區國學街1號","核准設立"
"31701317","御吉園犬莊","新北市板橋區中正路253巷24號","歇業／撤銷"
"31702879","熊熊寵物美容館","新北市三重區自強路3段47號","歇業／撤銷"
"31703363","娜比寵物美學館","新北市板橋區新民街7巷19號1樓","歇業／撤銷"
"31704671","合意犬貓園","新北市淡水區重建街186號(1樓)","歇業／撤銷"
"31708944","鍹擎犬舍","新北市土城區學享街77號","核准設立"
"31711624","樂米時尚寵物精緻美容店","新北市蘆洲區中興街77、79號","核准設立"
"31719576","寵物玩家企業社","新北市板橋區大觀路2段174巷165弄18號","核准設立"
"31720975","探狗寵物館","新北市板橋區南雅南路2段144巷36號","核准設立"
"31722592","況寶寵物店","新北市中和區景新街498號","核准設立"
"31724297","和鑫商行","新北市土城區明峯街6巷35號","核准設立"
"31724493","群昱商行","新北市板橋區實踐路36號","核准設立"
"31733129","寵物玩家企業社","宜蘭縣頭城鎮武營里青雲路三段515巷9號三樓","歇業／撤銷"
"31769006","全宏寵物休閒舘","新北市新店區北宜路3段187號","核准設立"
"31785189","唯信商行","新竹縣竹東鎮榮華里長春路3段224號1樓","歇業／撤銷"
"31790198","娃仔企業社","花蓮縣花蓮市民意里府前路372號1樓","歇業／撤銷"
"31844531","維樂寵物美容店","臺北市大安區光復南路666號1樓","核准設立"
"31853587","藝雅愛犬園","宜蘭縣宜蘭市進士里進士路1-72號","核准設立"
"31853587","藝雅愛犬園生活館","臺北市北投區中央北路1段153號","遷他縣市"
"31870333","翊莉寵物美容生活館","臺北市信義區光復南路571號及573號(1樓、2樓)","歇業／撤銷"
"31877075","超可愛名犬企業社","臺北市大安區基隆路2段134之1號","核准設立"
"31888869","狗的家寵物店","臺北市大安區基隆路2段126號","歇業／撤銷"
"31900998","皇良寵物生活館","臺北市大同區承德路2段4號","核准設立"
"31962608","優仕寵物生活館","臺北市中正區羅斯福路3段238號2樓","核准設立"
"34753892","賓狗寵物生活館","新北市蘆洲區中山二路274號","核准設立"
"34754392","晶鑽寵物店","新北市新莊區民安西路306號","歇業／撤銷"
"34755553","虎爺寵物精品館","新北市三峽區大同路1之2號(1樓)","歇業／撤銷"
"34756336","天生好狗命寵物館","新北市中和區復興路326號","歇業／撤銷"
"34765145","巧寶寵物美容館","新北市新莊區中港路596號(1樓)","歇業／撤銷"
"34766030","愛麗絲寵物沙龍","新北市板橋區重慶路281號(1樓)","歇業／撤銷"
"34766989","宇彤犬屋","新北市蘆洲區中原路80號","歇業／撤銷"
"34771673","狗奴才寵物美容精品店","新北市土城區明德路1段210號","核准設立"
"34775185","寶貝狗寵物生活舘","新北市三重區三和路3段100號1樓","歇業／撤銷"
"34775729","展翊犬舍","新北市三重區秀江街110號","歇業／撤銷"
"34775988","好逗趣企業社","新北市永和區福和路37號(1樓)","核准設立"
"34776987","小呆呆狗屋","新北市八里區中華路2段348號","歇業／撤銷"
"34782192","只有狗狗寵物店","新北市八里區龍米路2段77號","歇業／撤銷"
"34783586","小白寵物店","新北市新店區玫瑰路66巷9號","核准設立"
"34786578","東門寵物生活館","宜蘭縣宜蘭市大新里和睦路65號一樓","核准設立"
"34792614","頑皮家族寵物坊","宜蘭縣宜蘭市慈安里東港路64之4號一樓","核准設立"
"34810958","雪兒犬坊","桃園市八德區白鷺里成功街三一五巷二五號一樓","核准設立"
"34817994","狗屋寵物美容館","桃園市中壢區普強里十八鄰中山東路二段八二之一號","核准設立"
"34826972","卡迪亞寵物生活館","桃園市平鎮區復旦里文化街十二號一樓","歇業／撤銷"
"34833404","旭揚寵物生活館","桃園市新屋區新生里四維街一號一、二樓","廢止"
"34833609","哇婕咪人文寵物沙龍","桃園市龜山區精忠里光峯路龍田一巷八號一樓","歇業／撤銷"
"34843228","長生寵物社","桃園市新屋區永興里二鄰大牛欄一一一之三號","核准設立"
"34862569","富鉞寵物坊","基隆市安樂區慈仁里安一路184號1樓","歇業／撤銷"
"34864813","完美狗傭寵物精品美容屋","新北市三重區仁愛街709號","歇業／撤銷"
"34922715","愛菲兒寵物美容","新竹縣竹北市中山路78號","核准設立"
"34934923","金竹一寵物工作室","新竹市北區金竹里金竹路114號","核准設立"
"34964405","豆樂屋寵物坊","嘉義縣民雄鄉建國路三段59之25號","歇業／撤銷"
"36612969","左鄰右舍寵物店","臺南市永康區西橋里中華西街201號1樓","歇業／撤銷"
"36616135","鳥之居店","嘉義市西區光路里世賢路四段５４號一樓","歇業／撤銷"
"36616233","四季寵物鳥店","嘉義市西區新厝里保安二路６０號一樓","核准設立"
"36616395","來來鳥店","嘉義市西區光路里世賢路四段１５２號一樓","核准設立"
"36617248","自然貿易行","嘉義市西區車店里上海路２３２號一樓","核准設立"
"36625438","大加寵物用品生活館","臺南市佳里區忠仁里延平路245號1樓","歇業／撤銷"
"36670165","北高水族館","高雄市鳳山區文福里建國路３段５０１號１樓","歇業／撤銷"
"36671615","泰迪寵物生活館","臺東縣臺東市復國里正氣路九四號一樓","核准設立"
"36678429","天一鳥園","高雄市大社區大社里和成街２巷３７號１樓（騎樓除外）","歇業／撤銷"
"36680086","可樂狗寵物生活館中華西店","臺南市安平區文平里中華西路2段65號1樓","歇業／撤銷"
"36683605","岡山鳥園","高雄市岡山區仁壽里中華路９號１樓","核准設立"
"36694075","蓓蒂寵物生活館","臺南市中西區民生里南華街2號1樓","歇業／撤銷"
"36694589","春天鳥店","嘉義市東區芳草里彌陀路２３１號一樓","核准設立"
"36704290","親親寵物店","嘉義市西區保生里友孝路３０６巷８號二樓","歇業／撤銷"
"36706776","以旺愛犬專業剪藝名店","嘉義市西區國華里林森西路２７８號一樓","核准設立"
"36710531","卡卡寵物生活坊","嘉義市西區福全里中興路３１５號一樓","歇業／撤銷"
"36732492","鸚鬥寵物精品館","屏東縣內埔鄉興南村育文路7號","核准設立"
"36784765","瑪吉寵物精品館","臺南市安平區金城里安北路445之23號","歇業／撤銷"
"36814579","阿寬犬舍","臺南市歸仁區六甲里中正南路1段1056號","核准設立"
"36815508","金吉利寵物店","臺南市安定區海寮里海寮71之4號1樓","歇業／撤銷"
"36816844","瑪恩寵物生活館","臺南市新營區民權里民權路106號","核准設立"
"36820994","好運狗寵物生活館","臺南市中西區保安里海安路1段133號1樓","歇業／撤銷"
